"Número Processo -  Formatado","URL Portal Transparência","Data Criação Processo","Objeto Processo","URL Documentos Processo","Código Órgão/Entidade Pedido","Nome Órgão/Entidade Pedido","Situação Processo","Procedimento Contratação - Detalhamento 1","Número Contrato","Contrato_TermoAditivo Arquivos","Código Órgão/Entidade Contratante","Nome Órgão/Entidade Contratante","Data Publicação Contrato","Data Início Vigência Contrato","Data Limite Vigência Contrato","Data Término Vigência Contrato","CNPJ/CPF Fornecedor - Formatado","Nome Empresarial/Nome Fornecedor","Processo SEI","URL Processo SEI","Código Item Material/Serviço - Numérico","Item Material/Serviço","Código Unidade Orçamentária","Nome Unidade Orçamentária","Descrição Linha Fornecimento","Cidade Entrega Item","Quantidade Homologada","Valor Unitário Referência Item Processo","Valor Unitário Homologado Item Processo","Valor Total Referência Item Processo","Valor Total Homologado"
"0518005 000036/2020","NA","20/03/2020","AQUISIÇÃO DE REGULADORES DE PRESSÃO PARA CILINDRO DE OXIGENIO E REDE CANALIZADA DE OXIGÊNIO E AR COMPRIMIDO.","NA","2270","FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS","Concluído","Dispensa de Licitação - Por valor","0","","","","","","","","03.479.428/0001-57","ATUANTE COMERCIAL LTDA -ME","NA","NA","1456741","REGULADORES DE PRESSAO P/POSTO EM REDE CANALIZADA- FINALIDADE: REGULAR PRESSAO DE OXIGENIO; PRESSAO ENTRADA: MAXIMO 75 KGF/CM²(BAR); PRESSAO SAIDA: 0 A 7 KGF/CM²(BAR) REGULAVEL; VAZAO: APROXIMADAMENTE 94 M³/H; MATERIA-PRIMA: CORPO EM LATAO CROMADO;","2271","FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS","VALVULAS, REGISTROS E COMPONENTES","MINAS GERAIS","10,0000","290,0000","220,0000","2.900,00","2.200,00"
"0518005 000036/2020","NA","20/03/2020","AQUISIÇÃO DE REGULADORES DE PRESSÃO PARA CILINDRO DE OXIGENIO E REDE CANALIZADA DE OXIGÊNIO E AR COMPRIMIDO.","NA","2270","FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS","Concluído","Dispensa de Licitação - Por valor","0","","","","","","","","03.479.428/0001-57","ATUANTE COMERCIAL LTDA -ME","NA","NA","1456750","REGULADORES DE PRESSAO P/POSTO EM REDE CANALIZADA- FINALIDADE: REGULAR PRESSAO DE AR COMPRIMIDO MEDICINAL; PRESSAO ENTRADA: MAXIMO DE 75 KGF/CM²(BAR); PRESSAO SAIDA: 0 A 7 KGF/CM²(BAR) REGULAVEL; VAZAO: APROXIMADAMENTE 94 M³/H; MATERIA-PRIMA: CORPO EM LATAO CROMADO;","2271","FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS","VALVULAS, REGISTROS E COMPONENTES","MINAS GERAIS","18,0000","280,0000","220,0000","5.040,00","3.960,00"
"0518005 000036/2020","NA","20/03/2020","AQUISIÇÃO DE REGULADORES DE PRESSÃO PARA CILINDRO DE OXIGENIO E REDE CANALIZADA DE OXIGÊNIO E AR COMPRIMIDO.","NA","2270","FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS","Concluído","Dispensa de Licitação - Por valor","0","","","","","","","","","INEXISTENTE","NA","NA","169323","REGULADOR DE PRESSAO - TIPO: PARA CILINDRO, COM FLUXOMETRO; APLICACAO: OXIGENIO (BILHA LONGA); PRESSAO ENTRADA: 200 KG/CM2; PRESSAO SAIDA: 3,5 KGF/CM2; VAZAO: 15 L/MIN; MATERIA-PRIMA: LATAO CROMADO;","2271","FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS","CILINDROS PARA GASES, COMPONENTES E ACESSORIOS","MINAS GERAIS","0,0000","400,0000","0,0000","1.200,00","0,00"
"0518005 000037/2020","NA","23/03/2020","aquisição de PINÇA HEMOSTaTICA KELLY para  o HRAD/FHEMIG","NA","2270","FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS","Concluído","Dispensa de Licitação - Por valor","0","","","","","","","","04.956.527/0001-45","ORION COMERCIO DE ARTIGOS MÉDICOS LTDA","NA","NA","61204","PINCA HEMOSTATICA - MATERIA-PRIMA: ACO INOX; FORMATO PONTA: RETA; TIPO: KELLY; MEDIDAS: 16CM;","2271","FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS","INSTRUMENTOS E EQUIPAMENTOS ODONTOLOGICOS, COMPONENTES E ACESSORIOS","Patos de Minas                          ","5,0000","38,8000","37,6000","194,00","188,00"
"1250084 000010/2020","NA","09/04/2020","Máscaras facial, fabricadas em tecido de tricoline, composto de, no mínimo, 97% de algodão.","NA","1250","POLICIA MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","9245786","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162617","1250","POLICIA MILITAR DE MINAS GERAIS","22/04/20","18/04/20","17/07/2020","17/07/20","36.279.930/0001-73","M. M. M. COELHO LTDA","NA","NA","1754467","MASCARA DE PROTECAO -  MODELO: FACIAL; MATERIA-PRIMA: ALGODAO, TRICOLINE; FILTRO: NAO APLICAVEL; CLASSE DO FILTRO: NAO APLICAVEL; PROTECAO: VIAS AREAS SUPERIORES; VALVULA: NAO APLICAVEL; VISOR: NAO APLICAVEL; FIXACAO: ARGOLAS ELASTICAS;","1251","POLICIA MILITAR DO ESTADO DE MINAS GERAIS","EQUIPAMENTOS,COMPONENTES E ACESSORIOS PARA PROTECAO INDIVIDUAL - EPI","Belo Horizonte                          ","100.000,0000","2,6000","2,6000","260.000,00","260.000,00"
"1255302 000014/2020","NA","04/03/2020","Locação de 02 equipamentos automáticos de coagulograma. Ao serviço inclui mão de obra, manutenção corretiva e preventiva, assistência técnica, interfaceamento, treinamento, peças, reagentes e insumos.","NA","1250","POLICIA MILITAR DE MINAS GERAIS","Concluído","Pregão","9247137","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162950","1250","POLICIA MILITAR DE MINAS GERAIS","07/05/20","07/05/20","","06/05/21","08.798.468/0002-66","DIEX DISTRIBUIDORA ATACADISTA IMPORTADORA EXPORTADORA DE MEDICAMENTOS E PRODUTOS PARA SAUDE LTDA","NA","NA","84689","LOCACAO DE ANALISADOR AUTOMATICO DE COAGULOGRAMA. INCLUI MANUTENCAO CORRETIVA E PREVENTIVA, PECAS, REAGENTES E INSUMOS","1251","POLICIA MILITAR DO ESTADO DE MINAS GERAIS","LOCACAO DE EQUIPAMENTOS, ARTIGOS E MOBILIARIO HOSPITALAR, ODONTOLOGICOE LABORATORIAL","Belo Horizonte                          ","0,0000","151.200,0000","24.000,0000","151.200,00","24.000,00"
"1255302 000014/2020","NA","04/03/2020","Locação de 02 equipamentos automáticos de coagulograma. Ao serviço inclui mão de obra, manutenção corretiva e preventiva, assistência técnica, interfaceamento, treinamento, peças, reagentes e insumos.","NA","1250","POLICIA MILITAR DE MINAS GERAIS","Concluído","Pregão","9247137","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162950","1250","POLICIA MILITAR DE MINAS GERAIS","07/05/20","07/05/20","","06/05/21","08.798.468/0002-66","DIEX DISTRIBUIDORA ATACADISTA IMPORTADORA EXPORTADORA DE MEDICAMENTOS E PRODUTOS PARA SAUDE LTDA","NA","NA","630217","TEMPO DE PROTROMBINA- APRESENTACAO: TESTE DE COAGULACAO TOTALMENTE AUTOMATIZADO; FINALIDADE: DETERMINACAO DE TEMPO DE PROTROMBINA; INDICE: COM ISI EM TORNO DE 1,0 A 1,05;","1251","POLICIA MILITAR DO ESTADO DE MINAS GERAIS","REAGENTES E PRODUTOS QUIMICOS","Belo Horizonte                          ","12.000,0000","4,8600","1,8000","58.320,00","21.600,00"
"1255302 000014/2020","NA","04/03/2020","Locação de 02 equipamentos automáticos de coagulograma. Ao serviço inclui mão de obra, manutenção corretiva e preventiva, assistência técnica, interfaceamento, treinamento, peças, reagentes e insumos.","NA","1250","POLICIA MILITAR DE MINAS GERAIS","Concluído","Pregão","9247137","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162950","1250","POLICIA MILITAR DE MINAS GERAIS","07/05/20","07/05/20","","06/05/21","08.798.468/0002-66","DIEX DISTRIBUIDORA ATACADISTA IMPORTADORA EXPORTADORA DE MEDICAMENTOS E PRODUTOS PARA SAUDE LTDA","NA","NA","630241","TEMPO DE TROMBOPLASTINA- APRESENTACAO: TESTE DE COAGULACAO TOTALMENTE AUTOMATIZADO; TESTE: PARA TESTE DE DETERMINACAO TEMPO TROMBOPLASTINA PARCIAL ATIVADA;","1251","POLICIA MILITAR DO ESTADO DE MINAS GERAIS","REAGENTES E PRODUTOS QUIMICOS","Belo Horizonte                          ","10.800,0000","4,3700","1,8000","47.196,00","19.440,00"
"1255302 000022/2020","NA","17/03/2020","Testes para identificação de vírus respiratórios (influenza A/B rapid).","NA","1250","POLICIA MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","0","","","","","","","","25.261.528/0001-45","PRO J VENDAS LTDA","NA","NA","1143719","TESTE PARA IDENTIFICACAO DE VIRUS RESPIRATORIOS - TESTE: DE CROMATOGRAFIA EM TIRAS; FINALIDADE: DETECCAO RAPIDA E QUALITATIVA DE ANTIGENOS; USO: PARA DIAGNOSTICO IN VITRO; UTILIZACAO: DE ANTIGENOS DO VIRUS INFLUENZA DO TIPO A E B; TIPO: ATRAVES DE AMOSTRAS DE SWAB NASAL E NASOFARINGE;","1251","POLICIA MILITAR DO ESTADO DE MINAS GERAIS","REAGENTES E PRODUTOS QUIMICOS","Belo Horizonte                          ","1.000,0000","19,2000","19,2000","19.200,00","19.200,00"
"1255302 000032/2020","NA","24/03/2020","Filtros para sistema respiratório.","NA","1250","POLICIA MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","0","","","","","","","","05.652.247/0001-06","LUMIAR HEALTH BUILDERS EQUIPAMENTOS HOSPITALARES LTDA","NA","NA","1752073","FILTRO PARA SISTEMA RESPIRATORIO - APLICACAO: VIA EXALATORIA DE VENTILADORES; TIPO: BARREIRA TOTAL A BACTERIAS E A VIRUS;","1251","POLICIA MILITAR DO ESTADO DE MINAS GERAIS","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","Belo Horizonte                          ","200,0000","20,5000","20,5000","4.100,00","4.100,00"
"1255302 000043/2020","NA","07/04/2020","Contratação de Serviço de confecção de máscaras PARA ENFRENTAMENTO DO COVID-19
SEI:1250.01.0002027/2020-26","NA","1250","POLICIA MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","9245784","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162616","1250","POLICIA MILITAR DE MINAS GERAIS","15/04/20","15/04/20","","14/10/20","24.765.194/0001-84","EAGLE INDUSTRIA E COMERCIO DE CONFECCOES LTDA - ME","NA","NA","32212","SERVICOS DE CONFECCAO DE ITENS EM TNT (TECIDO NAO TECIDO)","1251","POLICIA MILITAR DO ESTADO DE MINAS GERAIS","SERVICOS DE CONFECCAO DE ITENS DE COURO,PLASTICO,MADEIRA E CORRELATOS,PARA USO DIVERSOS","Belo Horizonte                          ","0,0000","125.000,0000","125.000,0000","125.000,00","125.000,00"
"1255302 000062/2020","NA","12/05/2020","EQUIPAMENTO MÉDICO-HOSPITALAR (LARINGOSCÓPIOS) PARA ENFRENTAMENTO DO COVID-19","NA","1250","POLICIA MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","9251379","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=163602","1250","POLICIA MILITAR DE MINAS GERAIS","04/07/20","04/07/20","03/07/2021","03/01/21","95.433.397/0001-11","COMERCIO DE MATERIAIS MEDICOS HOSP. MACROSUL LTDA.","NA","NA","538663","LARINGOSCOPIO - TIPO: PORTATIL, PEDIATRICO/NEONATAL;","1251","POLICIA MILITAR DO ESTADO DE MINAS GERAIS","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","Belo Horizonte                          ","5,0000","2.675,0000","2.675,0000","13.375,00","13.375,00"
"1255302 000062/2020","NA","12/05/2020","EQUIPAMENTO MÉDICO-HOSPITALAR (LARINGOSCÓPIOS) PARA ENFRENTAMENTO DO COVID-19","NA","1250","POLICIA MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","9251379","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=163602","1250","POLICIA MILITAR DE MINAS GERAIS","04/07/20","04/07/20","03/07/2021","03/01/21","95.433.397/0001-11","COMERCIO DE MATERIAIS MEDICOS HOSP. MACROSUL LTDA.","NA","NA","831786","LARINGOSCOPIO - TIPO: ADULTO;","1251","POLICIA MILITAR DO ESTADO DE MINAS GERAIS","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","Belo Horizonte                          ","5,0000","1.425,0000","1.425,0000","7.125,00","7.125,00"
"1255302 000062/2020","NA","12/05/2020","EQUIPAMENTO MÉDICO-HOSPITALAR (LARINGOSCÓPIOS) PARA ENFRENTAMENTO DO COVID-19","NA","1250","POLICIA MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","9251379","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=163602","1250","POLICIA MILITAR DE MINAS GERAIS","04/07/20","04/07/20","03/07/2021","03/01/21","95.433.397/0001-11","COMERCIO DE MATERIAIS MEDICOS HOSP. MACROSUL LTDA.","NA","NA","831786","LARINGOSCOPIO - TIPO: ADULTO;","1251","POLICIA MILITAR DO ESTADO DE MINAS GERAIS","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","Belo Horizonte                          ","16,0000","1.675,0000","1.675,0000","26.800,00","26.800,00"
"1255302 000065/2020","NA","15/05/2020","Curativo de  Poliuretano para usuários do sistema de saúde da PMMG.","NA","1250","POLICIA MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","0","","","","","","","","54.858.014/0005-01","ESSITY SOLUCOES MEDICAS DO BRASIL   COMERCIO E DISTRIBUICAO LTDA.","NA","NA","1757032","CURATIVO DE POLIURETANO - COMPOSICAO: ESPUMA DE POLIURETANO REVESTIDA POR SILICONE; APRESENTACAO: 15CM X 15CM, COM BORDA ADESIVA DE SILICONE;","1251","POLICIA MILITAR DO ESTADO DE MINAS GERAIS","MATERIAL E SUPRIMENTO MEDICO-HOSPITALAR","Belo Horizonte                          ","300,0000","70,0000","70,0000","21.000,00","21.000,00"
"1255302 000099/2020","NA","23/06/2020","Aquisição de 01 (um) EQUIPAMENTO MÉDICO-HOSPITALAR - LARINGOSCÓPIO COM MONITOR DE VÍDEO PORTÁTIL (VIDEOLARINGOSCÓPIO) para o HPM","NA","1250","POLICIA MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","9251396","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=163612","1250","POLICIA MILITAR DE MINAS GERAIS","02/07/20","02/07/20","01/07/2021","01/07/21","33.250.713/0002-43","H STRATTNER E CIA LTDA","NA","NA","1760734","LARINGOSCOPIO - TIPO: COM MONITOR DE VIDEO PORTATIL;","1251","POLICIA MILITAR DO ESTADO DE MINAS GERAIS","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","Belo Horizonte                          ","1,0000","178.927,9400","178.927,9400","178.927,94","178.927,94"
"1255302 000100/2020","NA","23/06/2020","FILTRO PARA SISTEMA RESPIRATÓRIO  para o Hospital da Polícia Militar de Minas Gerais - HPM","NA","1250","POLICIA MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","9251651","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=163633","1250","POLICIA MILITAR DE MINAS GERAIS","04/07/20","03/07/20","","02/07/21","04.124.669/0001-46","TECNO4 PRODUTOS HOSPITALARES EIRELI","NA","NA","1760254","FILTRO PARA SISTEMA RESPIRATORIO - APLICACAO: PERMUTADOR DE UMIDADE PARA TRAQUEOSTOMIA; TIPO: COM CONEXAO PARA TRAQUEOSTOMIA E TUBO ENDOTRAQUEAL;","1251","POLICIA MILITAR DO ESTADO DE MINAS GERAIS","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","Belo Horizonte                          ","200,0000","22,4400","22,4400","4.488,00","4.488,00"
"1255302 000110/2020","NA","01/07/2020","MEDICAMENTOS ALOPÁTICOS para o Hospital da Polícia Militar de Minas Gerais","NA","1250","POLICIA MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","0","","","","","","","","67.729.178/0004-91","COMERCIAL CIRURGICA RIOCLARENSE LTDA","NA","NA","1487353","NOREPINEFRINA - PRINCIPIO ATIVO: NOREPINEFRINA, HEMITARTARATO; CONCENTRACAO/DOSAGEM: 2 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 4 ML; COMPONENTE: .;","1251","POLICIA MILITAR DO ESTADO DE MINAS GERAIS","MEDICAMENTOS ALOPATICOS","Belo Horizonte                          ","8.000,0000","10,0000","10,0000","80.000,00","80.000,00"
"1255302 000110/2020","NA","01/07/2020","MEDICAMENTOS ALOPÁTICOS para o Hospital da Polícia Militar de Minas Gerais","NA","1250","POLICIA MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","0","","","","","","","","67.729.178/0004-91","COMERCIAL CIRURGICA RIOCLARENSE LTDA","NA","NA","1512552","MIDAZOLAM - PRINCIPIO ATIVO: MIDAZOLAM; CONCENTRACAO/DOSAGEM: 5 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 10 ML; COMPONENTE: .;","1251","POLICIA MILITAR DO ESTADO DE MINAS GERAIS","MEDICAMENTOS ALOPATICOS","Belo Horizonte                          ","10.000,0000","21,5000","21,5000","215.000,00","215.000,00"
"1255302 000111/2020","NA","01/07/2020","AQUISIÇÃO E INSTALAÇÃO DE 02 (DOIS) INSUFLADORES DE AR ESTÉRIL PARA O HPM","NA","1250","POLICIA MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","9251762","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=163641","1250","POLICIA MILITAR DE MINAS GERAIS","04/07/20","04/07/20","","03/01/21","03.887.016/0001-56","TECNO TEMP COMERCIO INSTALACAO E MANUTENCAO LTDA -EPP","NA","NA","1759892","INSUFLADOR DE AR ESTERIL -  REFRIGERACAO: SEM REFRIGERACAO; MATERIA-PRIMA: CHAPA DE ACO COM TRATAMENTO ANTICORROSIVO; FILTRO: HEPA COM EFICIENCIA 99,995% DPO, CLASSE H14; VAZAO DE AR INSUFLADO: 1000 A 1700 M3/H; CAPACIDADE TERMICA: NAO APLICAVEL;","1251","POLICIA MILITAR DO ESTADO DE MINAS GERAIS","REFRIGERACAO, CONDICIONAMENTO DE AR E VENTILACAO, COMPONENTES E ACESSORIOS","Belo Horizonte                          ","2,0000","27.200,0000","27.200,0000","54.400,00","54.400,00"
"1255302 000111/2020","NA","01/07/2020","AQUISIÇÃO E INSTALAÇÃO DE 02 (DOIS) INSUFLADORES DE AR ESTÉRIL PARA O HPM","NA","1250","POLICIA MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","9251762","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=163641","1250","POLICIA MILITAR DE MINAS GERAIS","04/07/20","04/07/20","","03/01/21","03.887.016/0001-56","TECNO TEMP COMERCIO INSTALACAO E MANUTENCAO LTDA -EPP","NA","NA","1759906","AR CONDICIONADO SPLIT - MODELO: DUTADO; TECNOLOGIA: CONVENCIONAL; CICLO: CICLO REVERSO (QUENTE/FRIO); CAPACIDADE TERMICA: 36.000 BTUS/H; NUMERO DE VELOCIDADES: MINIMO 3 VELOCIDADES; MODO DE OPERACAO: REFRIGERACAO E VENTILACAO; FUNCAO ESPECIAL: TEMPORIZADOR + TIMER; FILTRAGEM DE AR: FILTRO ANTIBACTERIAS, FUNGOS E ACAROS; VOLTAGEM/FREQUENCIA: 220V/60HZ; CLASSIFICACAO ENERGETICA: MAXIMA CLASSE C; FLUIDO REFRIGERANTE: GAS ECOLOGICO R-410A; CONTROLE REMOTO: SEM FIO; CONTEUDO EXTRA: MANUAL EM PORTUGUE","1251","POLICIA MILITAR DO ESTADO DE MINAS GERAIS","REFRIGERACAO, CONDICIONAMENTO DE AR E VENTILACAO, COMPONENTES E ACESSORIOS","Belo Horizonte                          ","2,0000","13.400,0000","13.400,0000","26.800,00","26.800,00"
"1259662 000008/2020","NA","24/03/2020","Álcool em Gel para segurança dos policiais militares.","NA","1250","POLICIA MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","0","","","","","","","","05.355.135/0001-93","OFFICER INDUSTRIA QUIMICA EIRELI - EPP","NA","NA","1669370","HIGIENIZADOR ANTISSEPTICO DE MAOS ASPECTO FISICO: GEL; COMPOSICAO: ALCOOL ETILICO HIDRATADO + AGENTE HIDRATANTE; GRAU INPM: ENTRE 62 E 74 GRAUS; GRAU GL: ENTRE 70 E 84 GRAUS; APRESENTACAO: FRASCO COM VALVULA TIPO PUMP 500 ML;","1251","POLICIA MILITAR DO ESTADO DE MINAS GERAIS","ARTIGOS, UTENSILIOS PARA HIGIENE PESSOAL","Belo Horizonte                          ","85.680,0000","4,9200","4,9200","421.545,60","421.545,60"
"1259662 000009/2020","NA","25/03/2020","frasco para acondicionamento de álcool em gel, com capacidade de 120 ml.","NA","1250","POLICIA MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","0","","","","","","","","26.286.203/0001-80","FRANKLIN EMBALAGENS LTDA -EPP","NA","NA","1114174","FRASCO PARA ACONDICIONAMENTO DE MEDICAMENTO - MATERIA-PRIMA: PLASTICO BRANCO OPACO TIPO XAMPU; CAPACIDADE VOLUMETRICA: 120ML, TAMPA FLIP TOP COLORIDA; TIPO DO FUNDO: FUNDO LISO; COR: BOCA 2 CM;","1251","POLICIA MILITAR DO ESTADO DE MINAS GERAIS","MATERIAL PARA ACONDICIONAMENTO E EMBALAGENS","Belo Horizonte                          ","12.000,0000","1,8000","1,8000","21.600,00","21.600,00"
"1371054 000003/2020","NA","06/05/2020","ALCOOL EM GEL.","NA","1370","SECRETARIA ESTADO DE MEIO AMB.DESENV SUSTENTAVEL","Concluído","Dispensa de Licitação - Por valor","0","","","","","","","","28.881.671/0001-28","DSI COMERCIO IMPORTACAO E EXPORTACAO LTDA - ME","NA","NA","1669370","HIGIENIZADOR ANTISSEPTICO DE MAOS ASPECTO FISICO: GEL; COMPOSICAO: ALCOOL ETILICO HIDRATADO + AGENTE HIDRATANTE; GRAU INPM: ENTRE 62 E 74 GRAUS; GRAU GL: ENTRE 70 E 84 GRAUS; APRESENTACAO: FRASCO COM VALVULA TIPO PUMP 500 ML;","1371","SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL","ARTIGOS, UTENSILIOS PARA HIGIENE PESSOAL","Divinópolis                             ","50,0000","25,9000","10,9000","1.295,00","545,00"
"1401269 000029/2020","NA","02/04/2020","Aquisição de materiais de APH para o CBMMG conforme determinação da DLF.","NA","1400","CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","0","","","","","","","","03.928.511/0001-66","S.O.S SUL RESGATE - COMERCIO E SERVICOS DE SEGURANCA E SINALIZACAO LTDA","NA","NA","646962","MACACAO DE PROTECAO QUIMICA - MATERIA-PRIMA: TYVEK; NIVEL DE PROTECAO: B; TAMANHO: GG;","1401","CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS","EQUIPAMENTOS,COMPONENTES E ACESSORIOS PARA PROTECAO INDIVIDUAL - EPI","MINAS GERAIS","1.000,0000","79,0000","79,0000","79.000,00","79.000,00"
"1401269 000029/2020","NA","02/04/2020","Aquisição de materiais de APH para o CBMMG conforme determinação da DLF.","NA","1400","CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","0","","","","","","","","03.928.511/0001-66","S.O.S SUL RESGATE - COMERCIO E SERVICOS DE SEGURANCA E SINALIZACAO LTDA","NA","NA","1647385","MASCARA DESCARTAVEL - IDENTIFICACAO: N 95 COM CARVAO ATIVADO; FORMATO: CONCHA OU DOBRAVEL; CAMADAS: 4 CAMADAS; MATERIA-PRIMA: FIBRA SINTETICA; GRAMATURA: NAO APLICAVEL; FILTRO: FILTRO PFF2; TIPO FIXACAO: ELASTICO; AJUSTE NASAL: SIM; ESTERIL: NAO;","1401","CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","MINAS GERAIS","1.000,0000","19,9000","19,9000","19.900,00","19.900,00"
"1401269 000029/2020","NA","02/04/2020","Aquisição de materiais de APH para o CBMMG conforme determinação da DLF.","NA","1400","CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","0","","","","","","","","15.453.449/0001-82","RESGATECNICA COMERCIO DE EQUIPAMENTOS DE RESGATE EIRELI","NA","NA","571016","MACACAO DE PROTECAO QUIMICA - MATERIA-PRIMA: TYVEK; NIVEL DE PROTECAO: B; TAMANHO: XG;","1401","CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS","EQUIPAMENTOS,COMPONENTES E ACESSORIOS PARA PROTECAO INDIVIDUAL - EPI","MINAS GERAIS","1.000,0000","55,0000","55,0000","55.000,00","55.000,00"
"1401269 000029/2020","NA","02/04/2020","Aquisição de materiais de APH para o CBMMG conforme determinação da DLF.","NA","1400","CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","0","","","","","","","","15.453.449/0001-82","RESGATECNICA COMERCIO DE EQUIPAMENTOS DE RESGATE EIRELI","NA","NA","1576690","MACA BOLHA - IDENTIFICACAO: CAMARA DE ISOLAMENTO, TIPO CAPSULA; FINALIDADE: TRANSPORTE PACIENTE INFECTATO E/OU CONTAMINADO; MATERIA-PRIMA: MATERIAL RESISTENTE E DERMATOLOGICAMENTE TESTADO; CAPACIDADE: TRANSPORTE DE PACIENTE DE PESO MAXIMO DE 120KG; DIMENSOES: 230 X 60 X 65CM (COMPRIMENTO X ALTURA X LARGURA;","1401","CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS","MOBILIÁRIO MÉDICO-HOSPITALAR","MINAS GERAIS","12,0000","9.800,0000","9.800,0000","117.600,00","117.600,00"
"1401269 000029/2020","NA","02/04/2020","Aquisição de materiais de APH para o CBMMG conforme determinação da DLF.","NA","1400","CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","0","","","","","","","","15.453.449/0001-82","RESGATECNICA COMERCIO DE EQUIPAMENTOS DE RESGATE EIRELI","NA","NA","1647385","MASCARA DESCARTAVEL - IDENTIFICACAO: N 95 COM CARVAO ATIVADO; FORMATO: CONCHA OU DOBRAVEL; CAMADAS: 4 CAMADAS; MATERIA-PRIMA: FIBRA SINTETICA; GRAMATURA: NAO APLICAVEL; FILTRO: FILTRO PFF2; TIPO FIXACAO: ELASTICO; AJUSTE NASAL: SIM; ESTERIL: NAO;","1401","CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","MINAS GERAIS","29.000,0000","7,5000","7,5000","217.500,00","217.500,00"
